* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2022-12-02 15:10:46 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Acer_12.02_rerun_plate6.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2022-12-02 12:56:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	NOAMP	MTP	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
54	E6	false	7	Cam	UNKNOWN	SYBR	None	23.386	23.627	0.340								true	0.079	true	3	20	Amp		0.865	N	N	N	N	N	74.527			
55	E7	false	7	Sym	UNKNOWN	SYBR	None	23.009	23.106	0.138								true	0.289	true	3	17	Amp		0.946	N	N	N	N	N	87.411			
56	E8	false	7	Sym	UNKNOWN	SYBR	None	23.204	23.106	0.138								true	0.289	true	3	18	Amp		0.953	N	N	N	N	N	87.411			
57	E9	false	117	Cam	UNKNOWN	SYBR	None	24.240	24.305	0.093								true	0.079	true	3	19	Amp		0.884	N	N	N	N	N	74.543			
58	E10	false	117	Cam	UNKNOWN	SYBR	None	24.371	24.305	0.093								true	0.079	true	3	19	Amp		0.882	N	N	N	N	N	74.543			
59	E11	false	117	Sym	UNKNOWN	SYBR	None	24.608	24.494	0.161								true	0.289	true	3	19	Amp		0.957	N	N	N	N	N	87.414			
60	E12	false	117	Sym	UNKNOWN	SYBR	None	24.381	24.494	0.161								true	0.289	true	3	19	Amp		0.942	N	N	N	N	N	87.414			
61	F1	false	188	Cam	UNKNOWN	SYBR	None	25.470	26.171	0.991								true	0.079	true	3	21	Amp		0.823	Y	N	N	N	N	74.528			
62	F2	false	188	Cam	UNKNOWN	SYBR	None	26.872	26.171	0.991								true	0.079	true	3	23	Amp		0.695	Y	N	N	Y	N	74.528			
63	F3	false	188	Sym	UNKNOWN	SYBR	None	25.107	25.123	0.022								true	0.289	true	3	20	Amp		0.936	N	N	N	N	N	87.579			
64	F4	false	188	Sym	UNKNOWN	SYBR	None	25.138	25.123	0.022								true	0.289	true	3	19	Amp		0.937	N	N	N	N	N	87.579			
65	F5	false	8	Cam	UNKNOWN	SYBR	None	25.530	25.613	0.118								true	0.079	true	3	21	Amp		0.865	N	N	N	N	N	74.527			
66	F6	false	8	Cam	UNKNOWN	SYBR	None	25.697	25.613	0.118								true	0.079	true	3	22	Amp		0.843	N	N	N	N	N	74.527			
67	F7	false	8	Sym	UNKNOWN	SYBR	None	23.063	23.472	0.579								true	0.289	true	3	17	Amp		0.955	Y	N	N	N	N	87.411			
