* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 02-23-2023
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 02-23-2023
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-23-2023
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 02-23-2023
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 02-23-2023
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-23-2023
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 02-23-2023
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 02-23-2023
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-23-2023
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-23-2023
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-23-2023
* Chemistry = SYBR_GREEN
* Date Created = 2023-03-06 19:23:36 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230306.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-03-06 14:18:05 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
44	D8	false	54	SYM	UNKNOWN	SYBR	None	20.537	19.896	0.907								false	0.020	true	3	17	Amp		0.488	Y	Y	N	87.703			
45	D9	false	81	CAM	UNKNOWN	SYBR	None	19.625	20.109	0.685								false	0.020	true	3	18	Amp		0.687	Y	Y	N	75.448			
46	D10	false	81	CAM	UNKNOWN	SYBR	None	20.594	20.109	0.685								false	0.020	true	3	18	Amp		0.581	Y	Y	N	75.298			
47	D11	false	81	SYM	UNKNOWN	SYBR	None	20.110	19.238	1.234								false	0.020	true	3	17	Amp		0.515	Y	Y	N	87.717			
48	D12	false	81	SYM	UNKNOWN	SYBR	None	18.365	19.238	1.234								false	0.020	true	3	17	Amp		0.489	Y	Y	N	87.717			
49	E1	false	29	CAM	UNKNOWN	SYBR	None	21.677	21.580	0.137								false	0.020	true	3	19	Amp		0.630	N	Y	N	75.270			
50	E2	false	29	CAM	UNKNOWN	SYBR	None	21.483	21.580	0.137								false	0.020	true	3	19	Amp		0.548	N	Y	N	75.270			
51	E3	false	29	SYM	UNKNOWN	SYBR	None	20.717	20.559	0.223								false	0.020	true	3	19	Amp		0.549	N	Y	N	87.741			
52	E4	false	29	SYM	UNKNOWN	SYBR	None	20.401	20.559	0.223								false	0.020	true	3	18	Amp		0.545	N	Y	N	87.741			
53	E5	false	56	CAM	UNKNOWN	SYBR	None	23.984	23.656	0.465								false	0.020	true	3	22	Amp		0.689	N	Y	N	75.276			
54	E6	false	56	CAM	UNKNOWN	SYBR	None	23.327	23.656	0.465								false	0.020	true	3	21	Amp		0.561	N	Y	N	75.276			
55	E7	false	56	SYM	UNKNOWN	SYBR	None	21.261	21.451	0.269								false	0.020	true	3	19	Amp		0.609	N	Y	N	87.703			
56	E8	false	56	SYM	UNKNOWN	SYBR	None	21.641	21.451	0.269								false	0.020	true	3	20	Amp		0.539	N	Y	N	87.703			
57	E9	false	89	CAM	UNKNOWN	SYBR	None	20.378	20.750	0.527								false	0.020	true	3	19	Amp		0.695	Y	Y	N	75.448			
